id,user_id,action,resource_type,resource_id,old_values,new_values,metadata,ip_address,user_agent,created_at
"b9be2565-622d-468d-a036-9ea796291901","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T12:42:55.868Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 18:12:55.869288+05:30"
"fd1e421a-3982-4802-88fa-25a569244a9b","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T12:52:01.253Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 18:22:01.254632+05:30"
"5c80edb8-495c-4b4a-a47a-169a756c94d6","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T12:53:12.681Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 18:23:12.681377+05:30"
"a44a4ab9-a4a3-4b82-9e24-432c6efcdb48","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T12:59:04.019Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 18:29:04.020129+05:30"
"d7effe69-2f27-4182-b82d-80f16a16e6cc","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T13:14:00.958Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 18:44:00.95994+05:30"
"820a97d7-e350-4f35-a837-45369c688f4e","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T13:27:07.260Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 18:57:07.260992+05:30"
"afe55038-4c61-4702-b17c-eb7ffad67f43","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T13:32:12.583Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 19:02:12.583834+05:30"
"25d6bb7f-f9e2-4b80-8a83-4b0921185f7e","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T13:40:51.620Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 19:10:51.621441+05:30"
"a015960a-459a-493f-8a44-f13bd78cdf10","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T14:12:31.952Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 19:42:31.952501+05:30"
"6f1b5b11-105e-4117-8783-60a5a89e2884","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T14:18:16.809Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 19:48:16.81037+05:30"
"5b139791-9427-4ea7-9873-59cd629eb371","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T14:23:08.734Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 19:53:08.734988+05:30"
"b389b017-5984-4b61-a8a1-44d2c6afed68","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T17:02:31.026Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 22:32:31.026617+05:30"
"69fe45d6-ddfc-4b4f-91ed-53dd4fcbabc2","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T17:05:34.228Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 22:35:34.228879+05:30"
"44d0f5e0-5ac9-4b14-b1f5-553d8f72646e","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T17:21:49.975Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 22:51:49.976061+05:30"
"d1adf258-2f43-48ed-8d56-dbbded364ec1","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T17:55:16.317Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 23:25:16.318327+05:30"
"b491b922-e5e1-4863-a620-ac7f3f5d9357","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T17:56:10.098Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 23:26:10.098832+05:30"
"19856fa4-565a-4da4-a9a8-9a42b8fe7ee5","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T18:03:06.326Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 23:33:06.326752+05:30"
"1f12ef23-4ede-4462-9ed1-7fa6d107355d","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""eb7b848c-cc67-4089-869b-a4e3f5cc9280"", ""timestamp"": ""2025-08-21T18:10:42.081Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.103.0 Chrome/138.0.7204.100 Electron/37.2.3 Safari/537.36","2025-08-21 23:40:42.081844+05:30"
"20c3ddfc-2345-4a8c-b6a8-e36842fca88d","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""eb7b848c-cc67-4089-869b-a4e3f5cc9280"", ""timestamp"": ""2025-08-21T18:10:46.946Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.103.0 Chrome/138.0.7204.100 Electron/37.2.3 Safari/537.36","2025-08-21 23:40:46.94671+05:30"
"cbd1b6eb-c457-4991-b1c9-d6d5ee1809bb","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T18:15:30.845Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 23:45:30.846377+05:30"
"69d57aa9-aed9-4185-b109-8fb9d7778662","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T18:29:22.202Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-21 23:59:22.202494+05:30"
"f1e40a89-566d-4ff8-adf3-288402f854b1","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T18:30:24.018Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:00:24.018903+05:30"
"ffe79013-71db-4df9-8acf-00a58d8ad438","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T18:43:04.259Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:13:04.259632+05:30"
"36d0e03c-198a-4207-aa08-cd077f377972","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""bb191d33-6c2b-4c29-80c7-0e61f13f77d1"", ""timestamp"": ""2025-08-21T18:43:26.608Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:13:26.609148+05:30"
"ee1f1863-6edb-4950-82ba-248412cac60f","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""e9c762ea-9363-417f-9311-4a49e71ca9a4"", ""timestamp"": ""2025-08-21T18:58:51.464Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:28:51.465197+05:30"
"d411e5a7-0cf8-4223-9fd5-26dbbb6febf9","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""e9c762ea-9363-417f-9311-4a49e71ca9a4"", ""timestamp"": ""2025-08-21T19:03:48.819Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:33:48.819779+05:30"
"7346e3b9-645f-4d18-95ca-a5c10b934c4a","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""e9c762ea-9363-417f-9311-4a49e71ca9a4"", ""timestamp"": ""2025-08-21T19:04:24.632Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:34:24.633009+05:30"
"b60a8703-25ad-40ea-87ca-5990140a86be","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""e9c762ea-9363-417f-9311-4a49e71ca9a4"", ""timestamp"": ""2025-08-21T19:11:21.379Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:41:21.379318+05:30"
"ce0b94ab-0bb1-4ba6-bc43-aa3307783628","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""e9c762ea-9363-417f-9311-4a49e71ca9a4"", ""timestamp"": ""2025-08-21T19:12:32.385Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:42:32.385475+05:30"
"10cd6066-e738-4043-9ce0-1c32bbb7ead3","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""e9c762ea-9363-417f-9311-4a49e71ca9a4"", ""timestamp"": ""2025-08-21T19:15:40.637Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:45:40.637718+05:30"
"dcd00647-e279-48ef-9c28-c11842ef8747","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""e9c762ea-9363-417f-9311-4a49e71ca9a4"", ""timestamp"": ""2025-08-21T19:16:16.210Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 00:46:16.211031+05:30"
"ec03d7ab-b044-47dc-a499-e8a7e43d29cf","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""e9c762ea-9363-417f-9311-4a49e71ca9a4"", ""timestamp"": ""2025-08-21T19:45:26.624Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 01:15:26.625189+05:30"
"7b1329fe-623e-4297-84a2-5d1a2713ee89","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""6c05eb68-9879-4b6a-8182-a824320271b5"", ""timestamp"": ""2025-08-22T04:38:44.774Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 10:08:44.774953+05:30"
"ff3f15c2-0d17-42e6-a4dd-73d24f854247","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""6c05eb68-9879-4b6a-8182-a824320271b5"", ""timestamp"": ""2025-08-22T04:43:42.527Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 10:13:42.527698+05:30"
"317be11f-de9f-4b6d-b859-43e7ecb567a3","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""6c05eb68-9879-4b6a-8182-a824320271b5"", ""timestamp"": ""2025-08-22T04:48:17.716Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 10:18:17.717122+05:30"
"23ab4861-790f-473d-a2a4-ce49dd02d705","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""6c05eb68-9879-4b6a-8182-a824320271b5"", ""timestamp"": ""2025-08-22T05:41:12.973Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 11:11:12.97399+05:30"
"7cf8db2c-0476-4b6f-8d14-3e1716ef1d95","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""6c05eb68-9879-4b6a-8182-a824320271b5"", ""timestamp"": ""2025-08-22T06:38:55.354Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 12:08:55.354582+05:30"
"feb403d2-d7dd-4279-9b51-90194448d5f5","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""6c05eb68-9879-4b6a-8182-a824320271b5"", ""timestamp"": ""2025-08-22T07:23:21.831Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 12:53:21.83181+05:30"
"d258814a-eb2a-4fdd-bfbd-0c817bf4b4ed","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""6c05eb68-9879-4b6a-8182-a824320271b5"", ""timestamp"": ""2025-08-22T10:31:46.897Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 16:01:46.898171+05:30"
"2930fa52-93cb-45e9-b341-d86c03b4d939","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T10:51:47.684Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","2025-08-22 16:21:47.685635+05:30"
"0894020b-ed5a-4cd9-92a9-9c1b71a00515","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T15:16:28.509Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 20:46:28.510318+05:30"
"5971f391-2289-4fe2-8512-9312e58f40b1","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:00:39.395Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 22:30:39.396226+05:30"
"19c2104a-5b6c-4a79-8ea1-7fbadde3e76f","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:00:53.872Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 22:30:53.87257+05:30"
"0e0b3514-6544-4ffd-84a6-524e53d84bfb","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:03:42.613Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 22:33:42.613872+05:30"
"b3b1a520-ec6f-4ee3-91ab-a686e86d8fe6","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:12:49.891Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 22:42:49.891507+05:30"
"d51aa642-b09f-4f8b-aefb-4b322c5c5245","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:12:57.715Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 22:42:57.715777+05:30"
"b380c602-a183-4b70-bf01-901bd8a8270b","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:31:25.168Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 23:01:25.168199+05:30"
"3b3334cd-ac38-4bf4-b1d0-f513a26fb71e","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:49:42.041Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 23:19:42.041862+05:30"
"2aebd841-dce7-47ed-bde4-a57d7e1f115d","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:53:06.178Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 23:23:06.178299+05:30"
"e3c59aed-bf25-42a8-8716-e90038e07a75","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:54:21.974Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 23:24:21.974428+05:30"
"826e7272-a253-4c4b-bc6b-99b36aac09c1","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:55:46.896Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 23:25:46.897167+05:30"
"42c4ddfa-9d2c-45fd-b01d-3588d443f43a","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:56:19.079Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 23:26:19.07985+05:30"
"cb92a600-b3f2-4780-9a09-2a63e43ccd9b","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:57:30.882Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 23:27:30.882563+05:30"
"ed73278b-7943-46bd-80f8-4bfee012e646","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:58:47.759Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 23:28:47.760237+05:30"
"831903f6-f71b-44a7-91af-77c8fda6f787","550e8400-e29b-41d4-a716-446655440020","login","auth",,,,"{""reason"": ""Invalid session"", ""endpoint"": ""/api/auth/check"", ""sessionId"": ""051b882c-51e1-4d3b-96b0-d64e5e924edd"", ""timestamp"": ""2025-08-22T17:59:11.418Z""}","::1","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","2025-08-22 23:29:11.420508+05:30"
